"timestamp","course.delivered","instructor.communicated","hear","interest","department","verbs","useful","gender","ethnicity","outside.barriers","inside.barriers","what.barriers","position"
2014-10-09,5,6,"Found it on the D-Lab website",7,NA,NA,6,NA,"Decline to state",NA,NA,NA,NA
2014-10-09,7,7,"Heard about it from a friend/colleague",7,NA,"Thank you very much! More on Drupal of Modules would be great",7,"Female/Woman","White",1,1,NA,NA
2014-10-09,7,7,"Heard about it from a friend/colleague",7,NA,"Would be nice to have the slides during the lecture so we can go back etc. at our own pace (i.e. send out link or PPT ahead of time)",7,"Male/Man","White",1,1,NA,NA
2014-10-09,7,7,"Email from another mailing list",6,NA,NA,5,"Female/Woman","White",NA,NA,NA,NA
2014-10-09,7,7,"Heard about it from a friend/colleague",7,NA,NA,7,"Male/Man","Decline to state",2,1,NA,NA
2014-10-09,6,6,"Heard about it from a friend/colleague",7,NA,"Quinn: keep up slides longer for which modules need to be downloaded. This part of your presentation runs too fast. eval should be online",6,"Female/Woman","White",5,1,NA,NA
2014-10-09,7,7,"Don't remember",5,"Political Science",NA,7,"Female/Woman","Asian American",1,1,NA,NA
2014-10-09,7,7,"via micronet mailing list",7,"App Sci & Tech Grad Grp",NA,7,"Male/Man","International",NA,NA,NA,NA
2014-10-09,7,7,"Heard about it from a friend/colleague",6,NA,NA,5,"Male/Man","White",1,1,NA,NA
2014-10-09,4,5,"Heard about it from a friend/colleague",5,NA,NA,5,"Female/Woman","Asian American",1,1,NA,NA
2014-10-09,7,7,"Email from the D-Lab mailing list",7,"Neuroscience",NA,7,"Male/Man","White",1,1,NA,NA
2014-10-09,5,5,"Professor",5,"Public Health",NA,5,"Female/Woman","White",5,2,NA,NA
2014-10-08,5,6,"Email from the D-Lab mailing list",5,NA,"Would have enjoyed a bit of conversation about policy-relevant content!",6,"Male/Man","White",2,1,NA,NA
2014-10-02,7,7,"Email from Drupal Groups Berkeley",7,NA,"This is my first time of hearing about D-Lab and I got to hear because of the email from Drupal Groups Berkeley. It seems there is no much publicity about D-Lab
My suggestion will be that its activities should me more publicized as I know of so many that can benefit from their services.
Thank you",6,"Male/Man","African American/Black",3,1,NA,NA
2014-10-01,7,7,"Email from the D-Lab mailing list",7,"History","-Humanities
-Oriented
-Time and Data Management",7,"Female/Woman","Asian American",4,2,"Learning materials",NA
2014-10-01,7,7,"Heard about it from a friend/colleague",7,"History",NA,7,"Female/Woman","Asian American",2,1,NA,NA
2014-10-01,7,7,"Found it on the D-Lab website",7,NA,NA,7,"Female/Woman","Asian American",4,1,NA,NA
2014-10-01,7,7,"Email from the D-Lab mailing list",6,"Env Sci, Policy, & Mgmt",NA,5,"Female/Woman","White",3,2,NA,NA
2014-10-01,7,7,"Heard about it from a friend/colleague",7,"Law","Hands-on Tutoring in web development",7,"Female/Woman","White",1,1,NA,NA
2014-10-01,7,7,"email from drupal camp",7,NA,"I did not know about DLab before now. I think they should do more advertising.",6,NA,"N/A",NA,NA,NA,NA
2014-10-01,7,7,"Heard about it from a friend/colleague",7,"Integrative Biology","This is great. Most approachable DLab class I've done thus far.",7,"Male/Man","White",1,1,NA,NA
2014-10-01,7,6,"Quinn",7,"History",NA,5,"Female/Woman","Asian American",1,1,NA,NA
2014-10-01,7,7,"campus mailing list",7,NA,NA,7,"Female/Woman","White",1,1,NA,NA
2014-10-01,5,7,"from consultation with Quinn",7,NA,NA,6,NA,"N/A",NA,NA,NA,NA
2014-10-01,6,5,"Email from the D-Lab mailing list",5,NA,NA,5,"Male/Man","White",1,1,NA,NA
2014-10-01,7,7,"Heard about it from a friend/colleague",7,NA,NA,6,"Male/Man","White",2,1,NA,NA
2014-10-01,6,6,"Email from the D-Lab mailing list",6,NA,NA,4,"Male/Man","International",1,1,NA,NA
2014-10-01,5,5,"Found it on the D-Lab website",6,"Economics",NA,5,NA,"N/A",3,1,"Instructors",NA
2014-10-01,7,7,"Heard about it from a friend/colleague",7,NA,"Really enjoyed. Thank you!",7,NA,"Decline to state",NA,NA,NA,NA
2014-10-01,7,7,"Heard about it from a friend/colleague",7,NA,NA,6,"Male/Man","White",1,1,NA,NA
2014-10-01,7,7,"Found it on the D-Lab website",7,NA,"More SQL workshops offered please. Thx!",7,NA,"Decline to state",NA,NA,NA,NA
2014-09-29,1,3,"Heard about it from a friend/colleague",4,NA,"I'm staff for a poverty econ research center on campus, and manage two programs that award grants to research projects. While I don't have a background in econ or conduct any research myself, I was hoping to get a very basic intro to the STATA. I also don't have any coding background or experience. Perhaps this course was intended for people with a basic nuts-and-bolts understanding of STATA already, but based on the title, I was under the impression it would be completely beginners-level. If there are others like me registering for future classes, here's how I think the delivery could be improved.

-Introduction to basic vocab and terms, and definitions
-Introduction to basic syntax commands and the corresponding performing function
-Clear and simple case study selected in advance to demo and ""play"" with
-Laser pointer or enlarged cursor to clearly indicate tabs/etc on projected screen so

Thank you for offering these classes!",2,"Female/Woman","White",1,1,NA,NA
2014-09-29,7,5,"Found it on the D-Lab website",7,"Anthropology","My department anthro would benefit immensely from having a methods D-Lab course (Scrivener, Atlas.ti etc.)",7,"Female/Woman","Latino/Chicano, White",1,1,NA,NA
2014-09-29,7,7,"Found it on the D-Lab website",7,"Integrative Biology",NA,7,"Male/Man","White",5,1,NA,NA
2014-09-29,7,6,"Heard about it from a friend/colleague",6,"Ag & Resource Econ & Pol",NA,7,"Female/Woman","White",4,1,"Instructors",NA
2014-09-29,6,6,"Heard about it from a friend/colleague",6,"Ag & Resource Econ & Pol","Super helpful. I will need some more 1 on 1 help now. Thanks.",7,"Female/Woman","Decline to state",5,1,NA,NA
2014-09-29,7,7,"Found it on the D-Lab website",5,NA,NA,5,NA,"N/A",NA,NA,NA,NA
2014-09-29,7,7,"Email from another mailing list",7,NA,NA,7,NA,"N/A",NA,NA,NA,NA
2014-09-29,5,5,"Heard about it from a friend/colleague",7,"Public Policy",NA,7,"Female/Woman","African American/Black",1,1,NA,NA
2014-09-29,7,7,"Heard about it from a friend/colleague",7,NA,"Thanks so much! It is really helpful.",7,NA,"N/A",3,1,NA,NA
2014-09-29,7,7,"Heard about it from a friend/colleague",7,"Public Health","Thanks very helpful!",7,"Female/Woman","White",4,1,NA,NA
2014-09-29,6,5,"Found it on the D-Lab website",7,"Psychology",NA,6,"Male/Man","International",1,1,NA,NA
2014-09-29,6,6,"Found it on the D-Lab website",7,"City & Regional Planning",NA,6,"Female/Woman","White",1,1,NA,NA
2014-09-29,6,6,"Found it on the D-Lab website",7,"Ag & Resource Econ & Pol","R, Data visualization , Arc GRS, Intro",5,"Female/Woman","Asian American",3,1,NA,NA
2014-09-29,6,6,"Email from the D-Lab mailing list",7,"Energy & Resources Group",NA,5,"Female/Woman","Asian American",4,1,NA,NA
2014-09-29,7,7,"Found it on the D-Lab website",7,"African American Studies","Intro to python (Python bootcamp)
Latex (exporting data from Spss, Stata, R) Latex Intro",6,"Male/Man","White",1,1,NA,NA
2014-09-29,6,5,"Heard about it from a friend/colleague",7,NA,"Will be great to be more slow paced for first-time people",6,NA,"N/A",NA,NA,NA,NA
2014-09-27,7,7,"CEGA staff",7,NA,"I am interested in using technology or softwares in qualitative data analysis (Nvivo, Atlas.ti etc). However all the trainings you are offering are really interesting and very useful.",6,"Male/Man","African American/Black, International",3,1,NA,NA
2014-09-26,7,7,"Found it on the D-Lab website",7,"Economics","I would like to take a Text Analysis course, Webscrapping or Machine learning.",7,"Male/Man","International, Latino/Chicano, White",1,1,NA,NA
2014-09-26,7,7,"Found it on the D-Lab website",7,"African American Studies","Training on the following would be great:
Latex - introduction
Latex - exporting from SPSS, Stata, R
Introduction to Python /Python bootcamp",6,"Male/Man","White",1,1,NA,NA
2014-09-26,2,4,"Found it on the D-Lab website",5,NA,"Having never installed or looked at Stata before, I went into this workshop hoping to learn  the basics and better understand Stata as a tool. However, I feel that the class went too quickly and was not formatted in a way suitable for a beginner. Perhaps try macro-framing the syntax from the beginning, instead of jumping right into examples. While the class was going into comparing variables, I was still determining how basic functions worked. Overall though, I left with a much better conceptualization of how to use and the usefulness of Stata.",3,NA,"Decline to state",1,1,NA,NA
2014-09-26,7,7,"Heard about it from a friend/colleague",7,"Political Science","R!",7,"Female/Woman","White",1,1,NA,NA
2014-09-26,7,7,"Found it on the D-Lab website",7,NA,"I do not receive emails from d-lab even though I've signed up. I would like to have beginner R training. ",7,"Female/Woman","African American/Black",4,2,"need more offerings of courses ",NA
2014-09-26,7,7,"Email from another mailing list",5,"Political Science",NA,7,"Male/Man","White",1,1,NA,NA
2014-09-26,7,7,"Email from the D-Lab mailing list",6,"Political Science",NA,6,"Female/Woman","White",3,1,NA,NA
2014-09-26,6,6,"Professor",6,NA,NA,5,"Female/Woman","Asian American",2,2,NA,NA
2014-09-26,7,7,"Email from the D-Lab mailing list",7,NA,"Another Training in R.",7,"Female/Woman","International",1,1,NA,NA
2014-09-26,7,7,"Found it on the D-Lab website",7,NA,NA,6,"Female/Woman","White",4,1,NA,NA
2014-09-26,6,7,"Email from the D-Lab mailing list",4,NA,"This was helpful-mostly a review for me but I learned some new things. ",6,"Female/Woman","White",NA,NA,NA,NA
2014-09-26,6,6,"Heard about it from a friend/colleague",6,NA,NA,6,NA,"n/a",NA,NA,NA,NA
2014-09-26,2,2,"Found it on the D-Lab website",1,"Ag & Resource Econ & Pol",NA,2,"Female/Woman","White",1,1,NA,NA
2014-09-26,7,7,"Heard about it from a friend/colleague",7,"Ag & Resource Econ & Pol","Spatial Data- QGIS, etc and open source mapping software would be great. ",7,"Female/Woman","n/a",3,1,NA,NA
2014-09-26,7,7,"Found it on the D-Lab website",7,"Psychology",NA,6,"Male/Man","International",1,1,NA,NA
2014-09-26,6,7,"Found it on the D-Lab website",6,"Education",NA,6,"Male/Man","International",2,1,NA,NA
2014-09-25,7,6,"Email from the D-Lab mailing list",7,"Energy & Resources Group",NA,5,"Male/Man","Latino/Chicano, Native American/Alaskan Native",2,1,NA,NA
2014-09-25,7,7,"Email from the D-Lab mailing list",7,NA,NA,7,"Female/Woman","White",4,2,NA,NA
2014-09-25,7,7,"Found it on the D-Lab website",7,"History",NA,7,"Female/Woman","White",1,1,NA,NA
2014-09-25,6,6,"Heard about it from a friend/colleague",7,"Public Health","I think I missed the intro to qual research. I would love the information on qual research and coding. Greatest technical challenge is knowing what software to use. ",6,"Female/Woman","N/A",4,1,NA,NA
2014-09-25,7,7,"Email from another mailing list",7,NA,NA,7,"Male/Man","n/a",2,1,NA,NA
2014-09-25,5,4,"Heard about it from a friend/colleague",5,"Env Sci, Policy, & Mgmt","I would have liked to have a more basic intro. Have never used zotero before. Lost of great information. I look forward to the people.",5,"Female/Woman","N/A",4,4,"Lack of prior exposure no experience with citation managers",NA
2014-09-25,6,6,"Heard about it from a friend/colleague",7,NA,NA,6,"Male/Man","n/a",1,1,NA,NA
2014-09-25,7,7,"D-Hummanities Group",7,"History",NA,7,"Male/Man","N/A",5,5,NA,NA
2014-09-25,6,6,"Email from the D-Lab mailing list",6,NA,NA,6,NA,"n/a",2,2,NA,NA
2014-09-25,4,6,"Heard about it from a friend/colleague",7,"Public Health","Great training. I was just already familiar with the content so not much was new. I didn't know the advertisied curriculum. ",4,"Female/Woman","N/A",2,1,NA,NA
2014-09-25,7,6,"Email from the D-Lab mailing list",7,"Energy & Resources Group","Looking for heat transfer modeling/analysis software and training ",5,"Female/Woman","N/A",1,1,NA,NA
2014-09-25,7,6,"Email from the D-Lab mailing list",7,"Public Health",NA,6,"Female/Woman","Native American/Alaskan Native",2,1,NA,NA
2014-09-25,7,7,"Heard about it from a friend/colleague",7,"Political Science",NA,7,"Female/Woman","n/a",1,1,NA,NA
2014-09-25,7,7,"Email from the D-Lab mailing list",7,"Env Sci, Policy, & Mgmt",NA,7,"Female/Woman","I/N",NA,NA,NA,NA
2014-09-25,7,7,"Email from the D-Lab mailing list",7,"Political Science",NA,5,"Female/Woman","I/N",1,1,NA,NA
2014-09-25,7,7,"Email from the D-Lab mailing list",7,"Education","Great class, maybe more activities where we could follow along. ",6,"Female/Woman","n/a",4,1,NA,NA
2014-09-25,5,6,"Found it on the D-Lab website",7,"Env Sci, Policy, & Mgmt",NA,6,"Male/Man","Decline to state",1,1,"None",NA
2014-09-25,6,5,"Email from the D-Lab mailing list",6,"Sociology",NA,6,"Female/Woman","White",1,1,NA,NA
2014-09-25,7,7,"Email from the D-Lab mailing list",7,"Sociology","need this but advanced-- ""how to sync across storage sites and citation programs""",7,"Female/Woman","African American/Black, White",1,1,NA,NA
2014-09-25,4,4,"Found it on the D-Lab website",7,NA,NA,5,"Female/Woman","African American/Black",1,1,NA,NA
2014-09-25,7,7,"Heard about it from a friend/colleague",7,NA,NA,7,"Female/Woman","Decline to state",1,1,NA,NA
2014-09-25,7,6,"Email from another mailing list",6,NA,NA,6,"Female/Woman","Decline to state",5,5,NA,NA
2014-09-23,7,7,"Found it on the D-Lab website",6,NA,"Thanks, very helpful that you are here!",6,"Male/Man","White",1,1,NA,NA
2014-09-23,5,6,"Email from the D-Lab mailing list",5,NA,NA,6,NA,"Decline to state",2,2,NA,NA
2014-09-23,7,7,"Found it on the D-Lab website",7,"History",NA,7,"Female/Woman","White",1,1,NA,NA
2014-09-23,6,7,"Email from the D-Lab mailing list",7,NA,"training in soft skills such as mentoring, leadership, effective communication and team building",6,"Female/Woman","African",4,2,NA,NA
2014-09-22,6,7,"Linked from another website",7,NA,"I really appreciated Dr Samuels attention to an often overlooked topic.  I gained some insights into how to present data.

But it would have been helpful to get some practical skills in a basic program such as excel with possibly some modifications from Adobe etc...",7,"Female/Woman","Asian American",1,1,NA,NA
2014-09-22,7,7,"Don't remember",6,NA,NA,4,"Female/Woman","White",2,2,"D-Lab students",NA
2014-09-22,5,5,"reccomendation from professor",6,NA,NA,5,"Male/Man","n/a",1,1,NA,NA
2014-09-22,7,7,"Heard about it from a friend/colleague",7,"City & Regional Planning",NA,7,"Male/Man","n/a",1,1,NA,NA
2014-09-22,5,7,"Email from the D-Lab mailing list",7,"History",NA,5,"Male/Man","n/a",1,1,NA,NA
2014-09-22,5,7,"Email from another mailing list",7,"Biostatistics Grad Grp","Would like to see more innovative data visualization techniques (for example, what can be accomplished with UCLA health policy brief)",5,"Female/Woman","n/a",2,1,"n/a",NA
2014-09-22,6,6,"Heard about it from a friend/colleague",7,NA,"It is very good. I can learn new stuff that I did not learn before or I didn't pay attention to. ",7,"Female/Woman","White",3,1,NA,NA
2014-09-22,5,5,"Heard about it from a friend/colleague",7,NA,"I feel the latter part of the slides are more relevant to what I want to learn. The first part of the class is interesting, but has less application for me at the moment. ",4,"Female/Woman","Asian American",3,3,"Learning materials",NA
2014-09-22,4,5,"Email from the D-Lab mailing list",5,NA,NA,5,"Female/Woman","South Asian",4,2,"Instructors",NA
2014-09-22,6,7,"Email from another mailing list",6,NA,NA,7,"Female/Woman","Latino/Chicano",5,2,"D-Lab students",NA
2014-09-22,3,7,"Email from the D-Lab mailing list",6,NA,"I was very interested in this event because of some of what I do here at UCB. Terry is a great presenter, but the ""advertised content"" really didn't start until the event was more than half over. I think much of what was covered in the first part is already known by most of the folks who attended.  If in the future some of this content was left out, then maybe the problem of going overtime would go away. I think this would be a great pgm for a future CTL dialog (http://teaching.berkeley.edu/dialogues-colloquium-series-teaching) but the folks who attend those would be extremely well-versed in everything covered in the first part of Terry's gig. 
Thank you for putting this event on!",5,"Male/Man","White",1,1,NA,NA
2014-09-19,6,7,"Email from another mailing list",7,NA,"This form does not seem to fit with the class today.  Also, the check all that apply only let me select one option in the previous question.  
Instructor: Terry
Class: Inclusive STEM classroom techniques",6,"Female/Woman","Hawaiian/Pacific Islander",5,2,"Instructors",NA
2014-09-16,5,6,"Email from another mailing list",6,"Public Health",NA,6,"Male/Man","African American/Black",5,2,NA,NA
2014-09-15,7,7,"Found it on the D-Lab website",7,NA,"Dr Piazza is an excellent teacher with a great perspective on sampling.  I would love to complete the ""series"" this year: with a workshop on multi-stage cluster sampling as well as on analyzing weighted data.  ",7,"Female/Woman","Asian American",2,1,NA,NA
2014-09-15,6,5,"Found it on the D-Lab website",7,NA,NA,7,NA,"Decline to state",NA,NA,NA,NA
2014-09-15,7,6,"Email from the D-Lab mailing list",7,"Political Science",NA,6,"Female/Woman","African American/Black",2,2,"Issue is more prior exposure. Some class (STATA R) are more helpful if you have a solid statistics backround, which I had years ago. ",NA
2014-09-15,7,7,"Found it on the D-Lab website",7,"Law","R Boot Camp",7,"Female/Woman","Latino/Chicano",3,1,NA,NA
2014-09-15,5,3,NA,5,NA,NA,3,NA,"Decline to state",1,1,NA,NA
2014-09-15,7,7,"Email from another mailing list",7,NA,NA,6,NA,"Decline to state",1,1,NA,NA
2014-09-15,6,7,"Email from the D-Lab mailing list",7,NA,"More flexibility on training dates, or repeating trainings, would be helpful. ",7,NA,"Decline to state",1,1,NA,NA
2014-09-15,4,5,"Email from the D-Lab mailing list",6,NA,"The impression I had was affected by the instructor thinking the session was 1.5 hours when in fact it was just a hour.  So she didn't actually have time to cover a substantial amount of her material.",4,"Female/Woman","White",2,1,NA,NA
2014-09-15,7,7,"Found it on the D-Lab website",7,NA,"The training needed more time. We didn't get a chance to have a discussion.",7,"Female/Woman","White",3,1,NA,NA
2014-09-11,7,7,"Prof./ my boss",7,NA,"course in stats or stats in psychology ",7,NA,"White",1,1,NA,NA
2014-09-11,7,7,"Email from the D-Lab mailing list",7,"Anthropology",NA,7,"Male/Man","White",1,1,NA,NA
2014-09-02,7,7,"Found it on the D-Lab website",7,NA,"I really appreciated this training - I had not used Atlas previously and I feel that it was enough information to provide me with a jump start on getting my analysis going as well as providing some analytic tools that I may not have found before on my own.  I registered for a webinar with Atlas.ti and found that it was not nearly as helpful as this intensive introduction.  Thank you so much! I am very interested in learning more about the qualitative working group & am happy to have such a great resource available. ",7,"Female/Woman","White",1,1,NA,NA
2014-08-29,6,7,"Email from the D-Lab mailing list",7,"Public Health",NA,7,"Female/Woman","White",NA,NA,NA,NA
2014-08-29,6,6,"Found it on the D-Lab website",7,"Political Science","I couln't get back to the course after the break, so my evaluation is not about the whole time.",5,"Male/Man","Latino/Chicano",1,1,NA,NA
2014-08-27,7,7,"Found it on the D-Lab website",7,"Education","More regular methods workshops such as: causal inference (you can break it down into several workshops to cover different methods), using R, using referencing software (Zotero, Mendeley, EndNote), qualitative data analysis (break it down into several workshops to cover different methods), quantitative data analysis (break it down into several workshops to cover different methods and different computer packages used)",7,"Female/Woman","asian international student",2,1,"language",NA
2014-08-26,6,4,"Email from another mailing list",6,"Anthropology",NA,7,"Female/Woman","African American/Black",2,2,"D-Lab students",NA
2014-08-26,6,6,"Heard about it from a friend/colleague",7,"Political Science","I would like to take some network and QCA analysis at the lab.",6,"Male/Man","Latino/Chicano",1,1,NA,NA
2014-08-26,7,7,"Email from the D-Lab mailing list",7,NA,NA,7,"Female/Woman","Native American/Alaskan Native, White",3,1,NA,NA
2014-08-26,7,7,"Found it on the D-Lab website",7,"Public Health",NA,7,"Male/Man","White",1,1,NA,NA
2014-08-25,7,7,"Found it on the D-Lab website",7,"Public Health","More training opportunities. If I miss the R Workshop, for example, I have to wait a few more months to get another shot at it. Also, it would be good to have higher level, modular trainings as well. ""Multiple Regression in Stata"" or ""Mining Twitter with R"", for example",7,"Male/Man","White",1,1,NA,NA
2014-08-25,6,5,"Email from the D-Lab mailing list",7,NA,NA,6,"Female/Woman","White",2,1,NA,NA
2014-08-25,6,6,"Heard about it from a friend/colleague",7,"Political Science","I'm working with documents, official administrative data and interviews. I would like to take a network analysis course.",6,"Male/Man","Latino/Chicano",1,1,NA,NA
2014-08-25,7,7,"Heard about it from a friend/colleague",7,NA,NA,6,"Male/Man","White",1,1,NA,NA
2014-08-25,7,7,"Email from the D-Lab mailing list",7,"Sociology","Data for event history analysis
Survey design
Non-beginner courses in R
",6,"Male/Man","White",4,1,NA,NA
2014-08-25,7,7,"Found it on the D-Lab website",6,"Public Policy",NA,5,"Female/Woman","White",3,1,NA,NA
2014-08-25,7,7,"Heard about it from a friend/colleague",7,NA,NA,6,"Female/Woman","White",3,2,NA,NA
2014-08-25,5,5,"Found it on the D-Lab website",7,NA,"Zawadi is a gift, hence her name :)",5,"Male/Man","White",1,1,NA,NA
2014-08-25,6,6,"Found it on the D-Lab website",7,"Public Policy",NA,6,"Male/Man","White",2,1,NA,NA
2014-08-23,7,7,"Found it on the D-Lab website",5,"Public Health",NA,7,"Female/Woman","Asian American",1,1,NA,NA
2014-08-21,7,7,"Heard about it from a friend/colleague",7,"Economics",NA,7,"Female/Woman","White",2,1,NA,NA
2014-08-21,7,7,"Email from the D-Lab mailing list",7,"Ag & Resource Econ & Pol",NA,7,"Male/Man","Decline to state",1,1,NA,NA
2014-08-21,7,7,"Found it on the D-Lab website",NA,NA,NA,7,NA,"Human being",3,1,NA,NA
2014-08-21,5,4,"Heard about it from a friend/colleague",7,NA,"Pat said that the Stata course would assume zero background in statistics, which was kind of absurd. The entire course is built around understanding statistical modeling. I could use a refresher on those things and therefore was totally lost when he was saying things like, ""well you all know what regressions are and if you don't, don't worry about it."" I don't think the course can assume zero statistical knowledge, but you should provide background materials for those that might not have the same background in statistics.",5,"Male/Man","White",2,3,"Learning materials",NA
2014-08-21,6,6,"Email from another mailing list",6,"History","The instruction is getting better day by day.  It would be helpful to have more walk-throughs after the class has had time to work through challenges on their own.   ",5,"Male/Man","White",1,1,NA,NA
2014-08-20,6,6,"Heard about it from a friend/colleague",7,"Political Science","I would like to take some course about network analysis and QCA.",6,"Male/Man","Latino/Chicano",1,1,NA,NA
2014-08-20,3,3,"Email from another mailing list",4,"Public Health","More programming classes!

This class moved too quickly, though, and I was lost halfway through. In a computer programming class, there was no way to catch up. Perhaps you can offer two versions of the class in the future: one for people familiar with computers and programming, and one for people who are not so comfortable with these things?",2,"Female/Woman","White",1,1,NA,NA
2014-08-20,2,7,"Found it on the D-Lab website",2,NA,"Da  is a great instructor and very knowledgeable, but I felt the virtual environment was distracting because of the setup time.  I also felt that the ""coding challenges"" were not a good use of classroom time.  One of the reasons that I took the class was to learn in a community setting; I could have been at home by myself doing the challenges.

I understand that Dav wanted us to learn in a ""professional"" environment using an IDE and version control, but I felt that could have been addressed in another class.  I do feel that for an introductory class, a good lecturer and a workng Terminal window go a LNG way.  I've been looking forward to this class, but now am very frustrated.  ",3,"Female/Woman","Asian American, White",4,1,NA,NA
2014-08-20,7,7,"Email from another mailing list",5,"Anthropology",NA,7,"Female/Woman","White",3,1,NA,NA
2014-08-20,7,7,"Email from another mailing list",7,"Political Science","Would love to have a course on machine learning, maybe a bootcamp?",7,"Female/Woman","Latino/Chicano",1,1,NA,NA
2014-08-19,7,7,"Email from the D-Lab mailing list",7,"Public Health","More R bootcamp trainings please! They fill up so fast!",7,"Female/Woman","Arab",4,1,NA,NA
2014-08-19,7,7,"Found it on the D-Lab website",7,"Economics",NA,7,"Female/Woman","White",2,1,NA,NA
2014-08-19,4,3,"Email from another mailing list",6,"History","I understand that teaching programming is going to be a difficult proposition no matter how one goes about it.  I also understand the utility of using BCE.  The constant functionality issues associated with BCE, however, really slowed the workshop down.  It might make sense to have people come in 30 minutes prior to the course to resolve download and install issues so that the course itself can focus on programming.  ",4,"Male/Man","White",1,1,NA,NA
2014-08-19,5,7,"Heard about it from a friend/colleague",7,"Energy & Resources Group","It's hard sometimes to follow what the instructor is doing, because there are 30 people in the class so the instructor can't stop each time one of us has an issue with their laptop. 
It would be great to have access to tutorials for example pdfs with screenshots so that we can prepare before the class or work on them after class to make sure we understood well.",5,"Female/Woman","International",1,1,NA,NA
